Interaction_ID,Customer_ID,Interaction_Date,Channel,Team,Customer_Segment,Issue_Category,Priority,Agent_ID,Previous_Interactions,Response_Time_Min,Resolution_Time_Min,Escalated,FCR,CSAT,Resolution_Status,SLA_Breached,Date,Year,Month,Month_Name,Year_Month,Day_Name
INT129344,CUST12002,2025-07-22 14:00:00,Email,Technical Support,Consumer,Cancellation,Medium,AG148,2,215.1,138.5,1,1,3.0,Pending,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT122491,CUST12573,2025-07-22 14:00:00,Chat,Tier 1 Support,Premium,Technical Issue,Medium,AG105,1,40.5,109.3,0,1,4.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT126486,CUST16091,2025-07-22 14:00:00,Email,Technical Support,Consumer,Product Inquiry,High,AG114,1,191.8,207.1,0,1,4.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT117012,CUST15958,2025-07-22 14:00:00,Web,Tier 1 Support,Small Business,Product Inquiry,Medium,AG112,3,65.0,80.3,0,1,4.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT125900,CUST11404,2025-07-22 15:00:00,Email,Retention,Consumer,Billing,Medium,AG154,2,200.3,82.3,0,1,3.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT124478,CUST12601,2025-07-22 16:00:00,Email,Tier 1 Support,Small Business,Billing,Low,AG147,2,205.4,64.5,1,1,3.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT111953,CUST12037,2025-07-22 16:00:00,Phone,Retention,Premium,Complaint,Medium,AG165,4,32.7,112.0,0,1,4.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT110932,CUST14640,2025-07-22 16:00:00,Email,Tier 1 Support,Consumer,Account Access,High,AG144,6,203.1,137.8,1,0,4.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT122809,CUST17512,2025-07-22 16:00:00,Phone,Technical Support,Small Business,Technical Issue,Medium,AG143,4,20.9,125.7,0,1,5.0,Pending,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT125080,CUST10914,2025-07-22 16:00:00,Chat,Retention,Premium,Technical Issue,Medium,AG143,5,37.1,80.3,0,1,5.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT116844,CUST13829,2025-07-22 17:00:00,Social Media,Technical Support,Consumer,Billing,High,AG133,3,113.0,171.1,1,0,3.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT124863,CUST15285,2025-07-22 17:00:00,Chat,Retention,Consumer,Cancellation,Low,AG150,1,43.3,104.7,0,1,5.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT113229,CUST14646,2025-07-22 17:00:00,Social Media,Tier 1 Support,Consumer,Billing,Low,AG105,3,112.4,64.7,0,1,4.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT116817,CUST10840,2025-07-22 18:00:00,Web,Technical Support,Premium,Product Inquiry,High,AG139,3,81.9,244.5,0,1,3.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT118877,CUST12866,2025-07-22 18:00:00,Chat,Billing,Consumer,Refund,Medium,AG107,2,34.9,73.0,0,1,5.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT114350,CUST17493,2025-07-22 19:00:00,Phone,Tier 1 Support,Consumer,Complaint,Low,AG104,1,26.0,56.4,1,0,4.0,Transferred,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT124784,CUST12707,2025-07-22 20:00:00,Chat,Tier 1 Support,Enterprise,Billing,Low,AG144,2,24.8,65.4,0,1,4.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT110505,CUST13425,2025-07-22 20:00:00,Web,Retention,Consumer,Cancellation,Medium,AG111,4,63.7,155.3,0,0,5.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT110774,CUST12130,2025-07-22 20:00:00,Email,Technical Support,Premium,Delivery,Critical,AG132,0,200.0,242.3,1,1,2.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT110586,CUST12374,2025-07-22 21:00:00,Social Media,Billing,Consumer,Refund,Critical,AG127,2,111.5,142.6,1,1,4.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT100546,CUST12870,2025-07-22 21:00:00,Chat,Technical Support,Enterprise,Cancellation,Medium,AG166,2,28.7,198.2,0,1,4.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT103754,CUST12398,2025-07-22 21:00:00,Email,Tier 1 Support,Small Business,Delivery,Medium,AG114,0,211.4,87.7,1,1,4.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT117654,CUST10178,2025-07-22 21:00:00,Chat,Tier 1 Support,Small Business,Technical Issue,Medium,AG169,3,19.5,93.7,0,0,4.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT126021,CUST17016,2025-07-22 21:00:00,Phone,Retention,Consumer,Account Access,Critical,AG153,1,57.9,156.3,0,0,5.0,Resolved,1,2025-07-22,2025,7,July,2025-07,Tuesday
INT118545,CUST17993,2025-07-22 22:00:00,Chat,Tier 1 Support,Consumer,Product Inquiry,Low,AG179,1,21.6,55.3,0,1,5.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT122869,CUST10408,2025-07-22 22:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Low,AG126,3,24.6,49.0,0,0,4.0,Resolved,0,2025-07-22,2025,7,July,2025-07,Tuesday
INT127807,CUST11823,2025-07-23 00:00:00,Social Media,Tier 2 Support,Consumer,Technical Issue,Critical,AG133,3,69.6,167.4,0,0,4.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT116225,CUST16434,2025-07-23 00:00:00,Phone,Technical Support,Consumer,Product Inquiry,Low,AG133,0,32.5,127.0,0,0,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT101848,CUST10088,2025-07-23 01:00:00,Chat,Tier 2 Support,Enterprise,Cancellation,Medium,AG177,3,23.5,135.2,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT107334,CUST18130,2025-07-23 01:00:00,Email,Tier 2 Support,Consumer,Technical Issue,Low,AG102,2,197.6,106.8,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT101593,CUST15603,2025-07-23 01:00:00,Social Media,Technical Support,Premium,Account Access,Medium,AG152,3,65.5,164.6,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT126275,CUST12899,2025-07-23 02:00:00,Email,Technical Support,Consumer,Refund,Medium,AG180,1,243.1,135.9,0,0,3.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT125687,CUST18371,2025-07-23 02:00:00,Chat,Billing,Consumer,Cancellation,Critical,AG116,1,24.6,126.3,1,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT103339,CUST17044,2025-07-23 03:00:00,Phone,Billing,Small Business,Delivery,High,AG172,5,59.6,81.6,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT106241,CUST12415,2025-07-23 03:00:00,Chat,Tier 1 Support,Consumer,Account Access,High,AG109,2,29.0,67.1,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT104104,CUST12176,2025-07-23 03:00:00,Social Media,Tier 2 Support,Small Business,Complaint,Low,AG128,2,76.8,79.5,0,0,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT107572,CUST14182,2025-07-23 03:00:00,Web,Tier 1 Support,Consumer,Account Access,Medium,AG156,2,48.7,50.8,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT121305,CUST16471,2025-07-23 04:00:00,Web,Tier 1 Support,Consumer,Cancellation,High,AG140,3,43.4,86.4,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT106542,CUST14938,2025-07-23 04:00:00,Email,Retention,Consumer,Delivery,High,AG135,4,210.1,175.9,1,0,2.0,Pending,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT102023,CUST18595,2025-07-23 04:00:00,Phone,Tier 1 Support,Premium,Account Access,Medium,AG170,4,35.2,51.5,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT117028,CUST11156,2025-07-23 04:00:00,Phone,Tier 1 Support,Enterprise,Product Inquiry,Low,AG145,5,73.3,42.0,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT120558,CUST10539,2025-07-23 06:00:00,Email,Tier 2 Support,Small Business,Billing,Low,AG106,3,232.7,81.8,0,1,3.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT116054,CUST14767,2025-07-23 06:00:00,Email,Tier 1 Support,Premium,Delivery,Medium,AG151,1,210.9,97.4,0,1,4.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT126711,CUST13609,2025-07-23 06:00:00,Web,Billing,Consumer,Technical Issue,Low,AG147,0,67.8,67.8,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT111634,CUST16988,2025-07-23 07:00:00,Email,Tier 1 Support,Enterprise,Account Access,High,AG123,0,183.6,79.9,0,1,5.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT121291,CUST10377,2025-07-23 08:00:00,Chat,Tier 1 Support,Enterprise,Technical Issue,Medium,AG156,0,33.9,71.9,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT120061,CUST10330,2025-07-23 09:00:00,Chat,Tier 1 Support,Consumer,Technical Issue,Medium,AG129,3,27.6,58.4,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT121992,CUST17394,2025-07-23 09:00:00,Phone,Retention,Enterprise,Billing,Low,AG107,2,83.2,68.9,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT129453,CUST14660,2025-07-23 09:00:00,Email,Tier 1 Support,Consumer,Cancellation,Low,AG154,6,196.4,110.1,0,1,4.0,Pending,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT102754,CUST12515,2025-07-23 10:00:00,Phone,Technical Support,Enterprise,Technical Issue,Medium,AG174,2,39.5,154.7,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT124943,CUST12104,2025-07-23 10:00:00,Email,Technical Support,Consumer,Cancellation,Medium,AG167,2,220.4,179.1,1,1,3.0,Pending,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT107370,CUST10613,2025-07-23 11:00:00,Email,Billing,Consumer,Product Inquiry,Medium,AG155,4,210.6,115.3,0,0,3.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT116529,CUST13123,2025-07-23 11:00:00,Chat,Tier 1 Support,Enterprise,Delivery,Medium,AG128,2,48.7,82.8,0,0,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT120389,CUST15850,2025-07-23 13:00:00,Social Media,Tier 2 Support,Small Business,Cancellation,Medium,AG173,2,75.7,111.5,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT122541,CUST15701,2025-07-23 13:00:00,Email,Technical Support,Consumer,Cancellation,Low,AG175,1,194.0,116.2,0,0,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT117743,CUST16982,2025-07-23 14:00:00,Phone,Technical Support,Enterprise,Refund,Medium,AG149,3,50.4,148.5,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT110532,CUST11548,2025-07-23 14:00:00,Phone,Technical Support,Consumer,Technical Issue,Low,AG111,0,32.7,152.4,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT106039,CUST12665,2025-07-23 14:00:00,Phone,Billing,Consumer,Account Access,Medium,AG112,4,25.6,76.9,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT117208,CUST17461,2025-07-23 15:00:00,Email,Tier 2 Support,Premium,Cancellation,Medium,AG134,2,195.8,99.2,0,1,4.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT128367,CUST18995,2025-07-23 15:00:00,Email,Technical Support,Consumer,Delivery,Medium,AG107,2,213.0,165.2,1,0,3.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT125985,CUST10031,2025-07-23 15:00:00,Web,Tier 2 Support,Premium,Complaint,Medium,AG147,4,51.3,95.8,0,0,4.0,Pending,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT109196,CUST16086,2025-07-23 15:00:00,Web,Tier 1 Support,Consumer,Technical Issue,Low,AG180,1,51.8,57.9,0,1,3.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT106979,CUST14629,2025-07-23 15:00:00,Chat,Retention,Small Business,Technical Issue,Medium,AG104,6,36.7,77.5,0,0,3.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT100113,CUST17883,2025-07-23 15:00:00,Chat,Tier 2 Support,Consumer,Billing,High,AG136,4,30.8,174.0,1,0,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT113879,CUST18880,2025-07-23 16:00:00,Email,Billing,Premium,Refund,Low,AG134,2,203.3,63.1,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT104745,CUST16374,2025-07-23 16:00:00,Chat,Tier 2 Support,Consumer,Product Inquiry,Medium,AG180,2,105.7,111.9,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT115862,CUST18829,2025-07-23 17:00:00,Email,Tier 1 Support,Small Business,Refund,Medium,AG134,0,207.7,51.7,1,1,4.0,Transferred,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT117301,CUST11169,2025-07-23 17:00:00,Social Media,Tier 1 Support,Consumer,Complaint,Critical,AG104,0,80.3,71.5,0,1,4.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT112933,CUST15359,2025-07-23 18:00:00,Phone,Technical Support,Consumer,Refund,Medium,AG135,5,24.3,136.1,0,1,5.0,Pending,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT112554,CUST16681,2025-07-23 18:00:00,Social Media,Tier 1 Support,Premium,Technical Issue,Low,AG105,1,92.5,43.2,0,1,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT106683,CUST10842,2025-07-23 19:00:00,Chat,Technical Support,Consumer,Billing,High,AG113,2,23.6,223.5,1,1,3.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT101055,CUST13148,2025-07-23 20:00:00,Chat,Technical Support,Consumer,Billing,Medium,AG132,1,40.3,147.2,0,0,4.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT112913,CUST14576,2025-07-23 21:00:00,Social Media,Tier 1 Support,Small Business,Product Inquiry,High,AG151,7,83.3,101.7,1,1,4.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT109635,CUST14004,2025-07-23 21:00:00,Email,Technical Support,Consumer,Technical Issue,Low,AG162,1,195.0,111.7,0,1,3.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT100422,CUST10570,2025-07-23 21:00:00,Email,Tier 2 Support,Consumer,Delivery,Medium,AG176,2,247.5,117.0,0,1,4.0,Resolved,1,2025-07-23,2025,7,July,2025-07,Wednesday
INT119256,CUST17765,2025-07-23 21:00:00,Phone,Tier 2 Support,Consumer,Complaint,Medium,AG180,2,29.6,105.0,1,1,4.0,Pending,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT106952,CUST18325,2025-07-23 23:00:00,Phone,Tier 2 Support,Small Business,Delivery,Low,AG124,0,31.4,73.8,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT102969,CUST14756,2025-07-23 23:00:00,Chat,Tier 1 Support,Consumer,Billing,Medium,AG170,1,45.2,68.2,0,1,5.0,Resolved,0,2025-07-23,2025,7,July,2025-07,Wednesday
INT121761,CUST11618,2025-07-24 00:00:00,Email,Tier 2 Support,Consumer,Billing,Low,AG129,5,232.2,98.7,1,1,3.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT127288,CUST18236,2025-07-24 00:00:00,Phone,Tier 1 Support,Consumer,Product Inquiry,Medium,AG180,0,50.9,55.4,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT105618,CUST16609,2025-07-24 01:00:00,Chat,Tier 2 Support,Consumer,Delivery,Medium,AG121,2,11.5,101.8,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT108516,CUST11757,2025-07-24 01:00:00,Web,Technical Support,Consumer,Account Access,Low,AG166,2,73.4,122.7,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT125634,CUST17048,2025-07-24 01:00:00,Email,Retention,Small Business,Account Access,High,AG112,2,206.5,127.3,0,1,4.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT104585,CUST17928,2025-07-24 01:00:00,Chat,Billing,Small Business,Product Inquiry,Medium,AG107,4,17.6,81.8,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT110617,CUST16324,2025-07-24 02:00:00,Chat,Technical Support,Consumer,Technical Issue,Low,AG137,4,33.6,112.2,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT115462,CUST12632,2025-07-24 02:00:00,Phone,Technical Support,Small Business,Complaint,High,AG127,3,45.0,232.6,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT129509,CUST12500,2025-07-24 02:00:00,Social Media,Billing,Enterprise,Complaint,Medium,AG131,0,76.5,111.5,1,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT125236,CUST18448,2025-07-24 02:00:00,Web,Technical Support,Consumer,Technical Issue,Low,AG121,5,49.9,129.9,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT118684,CUST10117,2025-07-24 03:00:00,Phone,Technical Support,Consumer,Account Access,Medium,AG149,2,31.1,134.0,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT127101,CUST16143,2025-07-24 03:00:00,Phone,Billing,Small Business,Complaint,Medium,AG151,4,44.0,64.7,0,0,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT129657,CUST13583,2025-07-24 03:00:00,Social Media,Tier 2 Support,Small Business,Cancellation,Medium,AG168,0,94.9,138.0,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT120368,CUST13691,2025-07-24 05:00:00,Email,Tier 1 Support,Premium,Delivery,Low,AG106,4,191.6,52.8,1,0,3.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT125277,CUST13981,2025-07-24 05:00:00,Email,Tier 2 Support,Consumer,Complaint,High,AG108,3,194.0,127.9,1,0,4.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT102387,CUST13372,2025-07-24 08:00:00,Email,Tier 1 Support,Consumer,Cancellation,Low,AG162,1,187.8,44.3,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT129538,CUST15739,2025-07-24 08:00:00,Phone,Billing,Premium,Product Inquiry,Low,AG118,2,20.2,109.4,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT126534,CUST18048,2025-07-24 08:00:00,Chat,Retention,Consumer,Product Inquiry,Medium,AG149,4,32.6,94.1,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT123814,CUST12947,2025-07-24 08:00:00,Chat,Tier 2 Support,Consumer,Complaint,Medium,AG124,2,41.6,115.6,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT116657,CUST13241,2025-07-24 09:00:00,Email,Tier 1 Support,Small Business,Complaint,High,AG131,2,200.2,75.1,0,0,4.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT124732,CUST16095,2025-07-24 09:00:00,Web,Tier 2 Support,Consumer,Refund,Critical,AG163,3,65.6,169.7,0,1,4.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT107041,CUST16464,2025-07-24 10:00:00,Chat,Technical Support,Premium,Technical Issue,High,AG136,0,55.2,193.3,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT125364,CUST17070,2025-07-24 10:00:00,Social Media,Technical Support,Premium,Billing,Low,AG170,2,94.6,164.4,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT118952,CUST17775,2025-07-24 11:00:00,Social Media,Technical Support,Premium,Cancellation,Low,AG134,3,99.7,137.3,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT127617,CUST18778,2025-07-24 11:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Medium,AG108,4,45.3,58.9,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT116848,CUST12953,2025-07-24 12:00:00,Chat,Billing,Consumer,Technical Issue,Medium,AG177,2,39.6,91.1,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT108060,CUST14464,2025-07-24 12:00:00,Chat,Technical Support,Small Business,Product Inquiry,Critical,AG152,0,130.9,245.5,0,1,5.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT121042,CUST14863,2025-07-24 12:00:00,Web,Tier 1 Support,Consumer,Refund,High,AG148,4,51.1,114.0,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT102636,CUST17543,2025-07-24 13:00:00,Chat,Tier 1 Support,Premium,Product Inquiry,Medium,AG149,0,32.5,74.5,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT123170,CUST15666,2025-07-24 13:00:00,Phone,Billing,Consumer,Product Inquiry,Low,AG119,5,39.8,86.4,0,0,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT124705,CUST17403,2025-07-24 14:00:00,Chat,Tier 2 Support,Premium,Refund,Low,AG120,1,36.0,86.4,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT100865,CUST11664,2025-07-24 14:00:00,Phone,Tier 1 Support,Premium,Account Access,Medium,AG146,1,26.6,115.8,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT100394,CUST17567,2025-07-24 15:00:00,Chat,Tier 1 Support,Consumer,Account Access,High,AG177,1,26.4,78.5,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT111209,CUST18491,2025-07-24 15:00:00,Chat,Tier 1 Support,Premium,Account Access,Low,AG123,0,20.9,62.3,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT121997,CUST10436,2025-07-24 15:00:00,Email,Billing,Consumer,Refund,Critical,AG130,5,216.5,99.7,1,0,2.0,Pending,1,2025-07-24,2025,7,July,2025-07,Thursday
INT109713,CUST14995,2025-07-24 15:00:00,Email,Tier 2 Support,Consumer,Technical Issue,Medium,AG136,3,198.9,136.0,1,0,4.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT104150,CUST12963,2025-07-24 16:00:00,Phone,Technical Support,Consumer,Technical Issue,Low,AG149,4,52.2,106.2,0,0,4.0,Pending,0,2025-07-24,2025,7,July,2025-07,Thursday
INT125775,CUST13531,2025-07-24 18:00:00,Email,Billing,Consumer,Technical Issue,Medium,AG113,1,200.7,101.2,1,1,4.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT104395,CUST12790,2025-07-24 20:00:00,Email,Retention,Premium,Product Inquiry,Medium,AG140,5,191.6,87.9,0,1,4.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT111773,CUST18106,2025-07-24 20:00:00,Email,Technical Support,Consumer,Delivery,High,AG156,1,208.6,185.3,0,1,4.0,Resolved,1,2025-07-24,2025,7,July,2025-07,Thursday
INT115419,CUST17956,2025-07-24 20:00:00,Phone,Technical Support,Premium,Technical Issue,High,AG108,4,51.7,162.8,1,0,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT116403,CUST14503,2025-07-24 20:00:00,Phone,Billing,Consumer,Technical Issue,Medium,AG179,1,63.2,93.4,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT103040,CUST16065,2025-07-24 21:00:00,Chat,Tier 2 Support,Consumer,Delivery,Low,AG107,1,22.0,107.7,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT110300,CUST11137,2025-07-24 21:00:00,Web,Tier 1 Support,Consumer,Technical Issue,Medium,AG132,2,73.0,43.5,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT106631,CUST16453,2025-07-24 21:00:00,Web,Technical Support,Premium,Technical Issue,Medium,AG152,2,59.9,146.6,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT118715,CUST12326,2025-07-24 21:00:00,Phone,Tier 2 Support,Enterprise,Product Inquiry,High,AG169,4,38.0,144.3,0,0,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT121289,CUST17656,2025-07-24 22:00:00,Chat,Tier 1 Support,Premium,Cancellation,Low,AG163,1,50.4,64.9,0,1,5.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT115910,CUST16215,2025-07-24 23:00:00,Phone,Technical Support,Consumer,Refund,Low,AG105,3,41.9,163.8,0,1,4.0,Resolved,0,2025-07-24,2025,7,July,2025-07,Thursday
INT116504,CUST18096,2025-07-24 23:00:00,Email,Retention,Consumer,Refund,Low,AG160,2,186.0,127.2,0,1,4.0,Pending,0,2025-07-24,2025,7,July,2025-07,Thursday
INT110779,CUST16327,2025-07-25 00:00:00,Phone,Tier 2 Support,Small Business,Account Access,Medium,AG149,5,40.0,120.3,0,0,5.0,Resolved,0,2025-07-25,2025,7,July,2025-07,Friday
INT108796,CUST12072,2025-07-25 00:00:00,Email,Tier 1 Support,Enterprise,Billing,Medium,AG104,1,189.0,75.8,0,1,5.0,Resolved,1,2025-07-25,2025,7,July,2025-07,Friday
INT109123,CUST10593,2025-07-25 00:00:00,Email,Tier 2 Support,Consumer,Delivery,Medium,AG155,4,216.5,132.6,0,1,5.0,Resolved,1,2025-07-25,2025,7,July,2025-07,Friday
INT119915,CUST13325,2025-07-25 00:00:00,Web,Retention,Premium,Account Access,Critical,AG156,3,51.9,133.0,1,0,4.0,Resolved,1,2025-07-25,2025,7,July,2025-07,Friday
INT106396,CUST12124,2025-07-25 00:00:00,Chat,Tier 1 Support,Small Business,Cancellation,Low,AG119,1,39.6,107.2,0,1,4.0,Resolved,0,2025-07-25,2025,7,July,2025-07,Friday
INT110499,CUST11905,2025-07-25 00:00:00,Phone,Tier 1 Support,Consumer,Billing,High,AG127,3,53.9,120.6,0,0,3.0,Resolved,0,2025-07-25,2025,7,July,2025-07,Friday
INT124420,CUST13494,2025-07-25 01:00:00,Email,Tier 2 Support,Consumer,Cancellation,Low,AG128,0,213.9,113.2,1,1,4.0,Pending,0,2025-07-25,2025,7,July,2025-07,Friday
